Record_ID,Data_Resource_Name,Scientific_Name,Common_Name,Latitude,Longitude,Year,Month,Day,State,Local_Government_Area,Basis_Of_Record,Individual_Count,Date,Density
04e6ff38-e67f-424d-ae52-f2afad78d388,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0206,141.10992,2014,10,30,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2014-10-30,low
04f3d2e4-27c5-4a9c-a77f-fa26ff5b137e,Victorian Biodiversity Atlas,Felis catus,Cat,-38.12354,141.20971,1979,10,14,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,1979-10-14,low
04fb2050-eb52-4923-8ace-8903564b01d6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.2702,148.89165,2006,5,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2006-05-23,low
04fe8e2e-8780-4abb-8331-fb2857e75a25,Victorian Biodiversity Atlas,Felis catus,Cat,-37.04112,148.33239,2020,8,4,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2020-08-04,low
05046eec-103d-4c7c-b1e1-70c106dbe857,Victorian Biodiversity Atlas,Felis catus,Cat,-37.71369,144.04881,2006,4,28,Victoria,Moorabool (S),HUMAN_OBSERVATION,1,2006-04-28,low
050a23ab-6efb-480f-bf17-443fe1846789,Victorian Biodiversity Atlas,Felis catus,Cat,-37.1454,142.25771,2020,10,10,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-10-10,low
050c2098-765b-4b01-b438-29710ea83096,Victorian Biodiversity Atlas,Felis catus,Cat,-37.78,148.89001,2017,1,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-01-17,low
051a40b6-8f09-4cc3-a6ba-c3265913479c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.29091,148.3185,2022,4,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2022-04-23,low
05231d01-28ec-4226-9df8-5246d54ce3a9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.2601,148.95693,2006,5,19,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2006-05-19,low
05280586-8ed6-499a-a2fd-ac6e4c9a9295,Victorian Biodiversity Atlas,Felis catus,Cat,-37.51994,142.41544,2020,11,4,Victoria,Ararat (RC),HUMAN_OBSERVATION,1,2020-11-04,low
052d0add-5902-4a06-8826-f7cc4f4d2258,Victorian Biodiversity Atlas,Felis catus,Cat,-37.86232,148.06428,2020,5,29,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2020-05-29,low
0537ea69-88ac-46be-afa0-c2fdc7692569,Victorian Biodiversity Atlas,Felis catus,Cat,-37.90706,141.45614,2018,11,30,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2018-11-30,low
0551c4a5-eec5-47db-8f17-f6723e92ec8c,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36282,145.28815,2021,8,12,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-12,low
056ada8e-0c5e-441b-a9af-1895425016cf,Victorian Biodiversity Atlas,Felis catus,Cat,-37.29882,148.29025,2022,6,4,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2022-06-04,low
0571f645-ce8e-487a-84bc-2324fd7e9f91,Victorian Biodiversity Atlas,Felis catus,Cat,-36.93344,146.47705,2021,2,3,Victoria,Wangaratta (RC),HUMAN_OBSERVATION,2,2021-02-03,low
0574a269-5423-4280-8e2e-39640f7db092,Victorian Biodiversity Atlas,Felis catus,Cat,-37.54147,144.96002,2006,11,13,Victoria,Hume (C),HUMAN_OBSERVATION,1,2006-11-13,low
058de8e4-8a38-4d96-9c7a-73a6ca8c2479,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3894,145.21588,2005,1,17,Victoria,Mitchell (S),HUMAN_OBSERVATION,1,2005-01-17,low
05941c7f-ee35-4025-aacb-0b9ac44a7fab,Victorian Biodiversity Atlas,Felis catus,Cat,-37.03821,142.452,2022,4,1,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2022-04-01,low
059ca770-82c9-4427-8aa0-44d0a16f6b83,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3579,144.1714,2018,11,17,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2018-11-17,low
059f6199-ba29-46ff-8885-97b8f9b618c2,Victorian Biodiversity Atlas,Felis catus,Cat,-36.99335,147.1708,2021,1,21,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-01-21,low
05a7e60d-2146-4d14-8af9-52c16dc13dbf,Victorian Biodiversity Atlas,Felis catus,Cat,-36.93331,147.27966,2021,12,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-12-14,low
05b93e32-ecfd-443f-8368-dd1a989f627a,Victorian Biodiversity Atlas,Felis catus,Cat,-37.33506,149.22836,2016,7,26,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-07-26,low
05c37785-d5ab-41c7-83a5-a43ac668a9df,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6491,147.90911,2012,2,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,13,2012-02-01,high
05d14638-c9c2-4722-9acd-8d657a0fa9f5,Victorian Biodiversity Atlas,Felis catus,Cat,-37.54931,146.16393,2021,4,15,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2021-04-15,low
05d87a1e-7141-4896-8b92-6b01e20e002a,Victorian Biodiversity Atlas,Felis catus,Cat,-38.30967,145.42579,2021,7,18,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-18,low
05ebdc9b-255a-49e2-9c12-2b823150ac90,Victorian Biodiversity Atlas,Felis catus,Cat,-37.32942,148.83461,2021,12,7,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-12-07,low
05f40df3-84c2-40bc-b1ad-e046b440baca,Victorian Biodiversity Atlas,Felis catus,Cat,-37.74016,145.20965,1986,10,16,Victoria,Nillumbik (S),HUMAN_OBSERVATION,1,1986-10-16,low
05fa690e-e821-4970-a036-6903ed9d1a14,Victorian Biodiversity Atlas,Felis catus,Cat,-38.42951,145.05425,1995,4,29,Victoria,,HUMAN_OBSERVATION,5,1995-04-29,medium
0602649c-c77c-45fd-a3b6-7d58e6ff2f63,Victorian Biodiversity Atlas,Felis catus,Cat,-38.38182,145.29413,2019,3,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,6,2019-03-02,medium
0614f6e9-6c54-486d-9f49-7904b3828766,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0231,141.08647,2017,11,27,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2017-11-27,low
061bf108-8a5b-4e99-b4b3-0ce6d51ef76e,Victorian Biodiversity Atlas,Felis catus,Cat,-38.32683,145.41867,2021,8,18,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-18,low
061f0431-f45f-4d9f-b1ed-205f47737b81,Victorian Biodiversity Atlas,Felis catus,Cat,-37.70832,148.8244,2019,8,29,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-08-29,low
062c4e31-5a16-4791-a46a-04ee07b9c234,Victorian Biodiversity Atlas,Felis catus,Cat,-37.49515,148.16937,2021,5,21,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-05-21,low
0635e879-1814-45f5-90d4-6122911d95eb,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36354,145.43563,2021,9,10,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-09-10,low
063d77e6-61db-4f64-a8ca-7dde83101e69,Victorian Biodiversity Atlas,Felis catus,Cat,-37.44278,148.82975,2001,12,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2001-12-28,low
06587655-df8d-4913-b72c-0b84aa7b578d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.80334,145.39696,2015,6,24,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2015-06-24,low
0658dd6b-f89f-4c5f-9290-12ccde7b0a9c,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0402,141.79304,1980,7,26,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,1980-07-26,low
06615084-c6a4-49ad-8bcc-5f8361627e2f,Victorian Biodiversity Atlas,Felis catus,Cat,-36.98735,147.145,2021,2,20,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-02-20,low
06628abf-4f76-4cf2-a5b7-6725213fc4cd,Victorian Biodiversity Atlas,Felis catus,Cat,-35.31832,141.51397,2019,4,22,Victoria,Mildura (RC),HUMAN_OBSERVATION,1,2019-04-22,low
06715020-cd16-4878-a00c-6fd20dc66962,Victorian Biodiversity Atlas,Felis catus,Cat,-38.32303,145.38738,2021,8,7,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-07,low
0674f824-77ee-4363-a82b-c9d9f29ffb6c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.57944,148.46344,2019,6,26,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-06-26,low
0676d5a0-567f-4782-88bc-9c6a1853ada7,Victorian Biodiversity Atlas,Felis catus,Cat,-37.59698,149.31495,2017,3,27,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-03-27,low
06771fba-22f6-4ad9-a393-c8f7488faca4,Victorian Biodiversity Atlas,Felis catus,Cat,-37.28577,147.57882,2017,10,5,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-05,low
0678184a-e048-4660-89b8-b3cc7c49f87f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36883,144.17442,2018,11,29,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2018-11-29,low
068c0242-30e6-4dca-a8d2-5c33fedd7fc2,Victorian Biodiversity Atlas,Felis catus,Cat,-38.93634,146.24712,2022,4,5,Victoria,South Gippsland (S),HUMAN_OBSERVATION,1,2022-04-05,low
068d6d1a-4872-4448-90f8-e7014ab54cab,Victorian Biodiversity Atlas,Felis catus,Cat,-37.55716,145.88663,1979,11,4,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,1979-11-04,low
0691279b-8f26-4475-8098-0348ef820bd6,Victorian Biodiversity Atlas,Felis catus,Cat,-38.37479,145.40206,2021,8,30,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-30,low
06ba964a-b2d4-4e5a-ae70-31ddb687a5be,Victorian Biodiversity Atlas,Felis catus,Cat,-36.94757,148.2327,2017,6,2,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-06-02,low
06d80f31-10ae-4fc1-ae6c-b19125338487,Victorian Biodiversity Atlas,Felis catus,Cat,-37.5073,145.52707,2014,11,5,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2014-11-05,low
06f008e9-e41c-4c32-8870-15d10f0bb173,Victorian Biodiversity Atlas,Felis catus,Cat,-37.36407,142.03981,2022,9,18,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,2022-09-18,low
06fa3767-1bc4-4b66-8e5a-ed611c547188,Victorian Biodiversity Atlas,Felis catus,Cat,-38.33679,145.41432,2021,7,29,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-29,low
07001420-3fdf-4f45-a51f-83f723c8c9fd,Victorian Biodiversity Atlas,Felis catus,Cat,-38.34311,145.2806,2021,7,27,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-27,low
070dfd57-83e2-49df-a9be-04fadd38cdc2,Victorian Biodiversity Atlas,Felis catus,Cat,-37.37332,147.74364,2017,10,18,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-18,low
070e81e2-a62c-4324-8510-85060063402c,Victorian Biodiversity Atlas,Felis catus,Cat,-35.8737,145.15663,2015,2,16,Victoria,Moira (S),HUMAN_OBSERVATION,1,2015-02-16,low
0711be87-de06-49c1-b6c3-47487af5ae32,Victorian Biodiversity Atlas,Felis catus,Cat,-36.88701,147.46031,2021,12,24,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-12-24,low
0713c43f-4653-484b-a3ab-af9a05876ed6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.28965,148.9427,2021,4,23,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-04-23,low
0715c100-6004-428c-a8eb-a4cc874933e7,Victorian Biodiversity Atlas,Felis catus,Cat,-37.91151,146.24647,1991,4,24,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,1991-04-24,low
071a8d34-78ed-4486-8a29-2d6fe43cbc2a,Victorian Biodiversity Atlas,Felis catus,Cat,-38.64447,143.63921,2023,11,14,Victoria,Colac-Otway (S),HUMAN_OBSERVATION,1,2023-11-14,low
073b9fce-5658-4de9-9231-a4857f337618,Victorian Biodiversity Atlas,Felis catus,Cat,-37.39262,145.94699,2019,11,20,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2019-11-20,low
07432529-75aa-4af0-b5a3-66041dd9718d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.287,148.32838,2013,5,7,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2013-05-07,low
07456c41-d558-4bd4-a367-84b747f1f147,Victorian Biodiversity Atlas,Felis catus,Cat,-38.4186,143.21889,2010,12,6,Victoria,Corangamite (S),HUMAN_OBSERVATION,1,2010-12-06,low
0748b8a8-f888-425a-905e-631a8aab0876,Victorian Biodiversity Atlas,Felis catus,Cat,-36.20389,146.95397,2004,1,1,Victoria,Wodonga (RC),HUMAN_OBSERVATION,1,2004-01-01,low
074a0cc6-0bd6-4ab1-b7e3-d2dd3f847c7d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.55758,144.68303,2015,1,1,Victoria,Hume (C),HUMAN_OBSERVATION,1,2015-01-01,low
0760d6ac-7756-4dfb-888a-c734e391e599,Victorian Biodiversity Atlas,Felis catus,Cat,-37.23284,148.89511,2016,6,16,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-16,low
076de98d-1970-4b40-892a-cfa8f8161b53,Victorian Biodiversity Atlas,Felis catus,Cat,-36.98531,147.15226,2020,11,28,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2020-11-28,low
077765c8-fb18-48e7-b22a-86545f3e802b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.27018,147.51485,2017,9,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-09-28,low
0780ad66-34de-43a7-90f7-c97ebbba565f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.87299,141.45799,2015,11,19,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2015-11-19,low
078e9a6b-899c-44ec-9046-ad2ebfe9a395,Victorian Biodiversity Atlas,Felis catus,Cat,-37.7518,144.1087,2019,10,25,Victoria,Moorabool (S),HUMAN_OBSERVATION,1,2019-10-25,low
07973cd5-3151-4a1a-9b0f-ff8179bcf977,Victorian Biodiversity Atlas,Felis catus,Cat,-38.14017,144.22634,1986,5,14,Victoria,Golden Plains (S),HUMAN_OBSERVATION,1,1986-05-14,low
079ac5c0-01ba-474a-8a0f-0153a022a26b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.96108,144.4919,1990,5,10,Victoria,Wyndham (C),HUMAN_OBSERVATION,1,1990-05-10,low
079d7b50-5d1f-429d-943e-790fe8a2ac07,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3252,145.28753,2019,3,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,5,2019-03-02,medium
07a8b430-4144-485d-aeeb-0847bc619983,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3382,145.29938,2021,8,18,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-18,low
07aab4b0-aae4-4802-81bf-890ecbf9ba21,Museums Victoria provider for OZCAM,Felis catus,Cat,-37.87,144.77,1981,8,14,Victoria,Hobsons Bay (C),PRESERVED_SPECIMEN,1,1981-08-14,low
07ad5674-da51-4f77-ad9d-5196f9e78e66,Museums Victoria provider for OZCAM,Felis catus,Cat,-37.1456,147.975,2023,3,13,Victoria,East Gippsland (S),MACHINE_OBSERVATION,1,2023-03-13,low
07b15843-57c5-4071-9696-4a55cdf6ef65,Victorian Biodiversity Atlas,Felis catus,Cat,-37.40629,149.54922,2021,10,13,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-10-13,low
07b669a4-209e-4103-952d-3de592fe3f07,Victorian Biodiversity Atlas,Felis catus,Cat,-37.26205,144.07107,2001,3,19,Victoria,Hepburn (S),HUMAN_OBSERVATION,1,2001-03-19,low
07bf7e6a-12a5-4055-969c-2f5047b4f68d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.29021,141.37638,1979,8,12,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,1979-08-12,low
07c894ac-fdfa-4b7d-909e-94c6c08a8149,Victorian Biodiversity Atlas,Felis catus,Cat,-38.74731,143.56205,2018,8,8,Victoria,Colac-Otway (S),HUMAN_OBSERVATION,1,2018-08-08,low
07e09080-4598-4336-bc09-739ea1db2661,Victorian Biodiversity Atlas,Felis catus,Cat,-37.26927,147.52973,2017,10,11,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-11,low
07e0e985-5a85-466c-8db3-3bd8aa29d1f5,Victorian Biodiversity Atlas,Felis catus,Cat,-37.87699,142.03649,1980,4,7,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,2,1980-04-07,low
07eb140a-a384-4f0b-9eaf-3a7f82dd1e2d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.32989,148.29263,2011,5,12,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2011-05-12,low
07fa3c82-ed61-4bc0-ba79-fbc24a29af9c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35531,148.86667,2016,9,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-09-14,low
080005c8-b157-4635-a045-d3c2f141e187,Victorian Biodiversity Atlas,Felis catus,Cat,-37.77129,145.92796,2018,11,14,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2018-11-14,low
08069565-832b-43ad-a5d1-fd9d3b53fe5b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.34421,144.96614,2003,9,1,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,1,2003-09-01,low
0806a7a6-53a2-4acd-8a70-1701f67ae158,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3432,145.28083,2021,10,18,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-10-18,low
0809ecf7-75c6-4afb-b7e9-377776341705,Victorian Biodiversity Atlas,Felis catus,Cat,-38.33819,145.29935,2021,7,31,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-31,low
08194af8-f4eb-4aca-9922-2d28092f594b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3778,145.31377,2021,8,8,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-08,low
081b4c0c-3094-4ab9-8bc5-cfe68f72a16e,Victorian Biodiversity Atlas,Felis catus,Cat,-38.34498,145.30366,2021,8,3,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-03,low
08268d96-bd8f-47fc-a992-9a5739f18d86,Victorian Biodiversity Atlas,Felis catus,Cat,-37.63244,148.74374,1991,3,6,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1991-03-06,low
08393bb0-81e9-477b-a3c3-9a5199667929,Victorian Biodiversity Atlas,Felis catus,Cat,-38.008,145.66161,2013,10,26,Victoria,Cardinia (S),HUMAN_OBSERVATION,1,2013-10-26,low
083eaf02-87b6-473d-9ff8-9bf48858dd96,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36189,145.30602,2021,8,31,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-31,low
0846ccc2-046f-423d-91b9-792a388767fa,Victorian Biodiversity Atlas,Felis catus,Cat,-38.13453,147.44598,2022,3,8,Victoria,Wellington (S),HUMAN_OBSERVATION,1,2022-03-08,low
084bd29b-8b4a-4983-8cef-1673880c33c8,Victorian Biodiversity Atlas,Felis catus,Cat,-37.22481,142.58375,2020,8,23,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-08-23,low
085176b9-dd34-4d78-a75a-b2c843f0c0f4,Victorian Biodiversity Atlas,Felis catus,Cat,-37.46859,149.40137,1993,8,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1993-08-17,low
0856152b-bb60-4695-b595-ee53ed0af13d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.00881,147.5695,2017,5,3,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-05-03,low
0860df2b-7b0c-492c-9f9d-ef8ad285b880,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3987,146.75134,2008,4,17,Victoria,Wellington (S),HUMAN_OBSERVATION,1,2008-04-17,low
0877ded1-b59d-415c-ace7-cc970a7b2876,Victorian Biodiversity Atlas,Felis catus,Cat,-36.47694,146.62361,2008,6,1,Victoria,Wangaratta (RC),HUMAN_OBSERVATION,3,2008-06-01,low
0884a19f-2ccc-4035-bf44-49b2f892b1ac,Victorian Biodiversity Atlas,Felis catus,Cat,-36.13357,146.95179,1990,9,1,Victoria,Wodonga (RC),HUMAN_OBSERVATION,1,1990-09-01,low
08af3867-5e06-4d06-a56f-7f5e0f2ac7ff,Victorian Biodiversity Atlas,Felis catus,Cat,-37.77205,145.07729,1990,4,1,Victoria,Manningham (C),HUMAN_OBSERVATION,1,1990-04-01,low
08c91a37-3508-4189-aa19-7da4dab705b4,Victorian Biodiversity Atlas,Felis catus,Cat,-34.78648,142.5605,1987,1,27,Victoria,Swan Hill (RC),HUMAN_OBSERVATION,1,1987-01-27,low
08d58a12-970f-4397-a0ca-c265bae1c48b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.41977,145.3499,2021,9,18,Victoria,,HUMAN_OBSERVATION,1,2021-09-18,low
08d8f22c-1180-4d94-a8d3-bbfa121c2cb3,Victorian Biodiversity Atlas,Felis catus,Cat,-37.34515,147.08086,1997,4,30,Victoria,Wellington (S),HUMAN_OBSERVATION,1,1997-04-30,low
08d938e1-0384-4979-a35c-9116e71db4b8,Victorian Biodiversity Atlas,Felis catus,Cat,-37.40904,147.59136,2017,10,18,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-18,low
08dab90c-d387-425e-a34b-bd45a12e21e9,Victorian Biodiversity Atlas,Felis catus,Cat,-34.73596,142.3433,2019,5,9,Victoria,Mildura (RC),HUMAN_OBSERVATION,1,2019-05-09,low
08dacf08-9e03-4899-bf9f-9e4491262d75,Victorian Biodiversity Atlas,Felis catus,Cat,-37.856,144.58647,2010,5,12,Victoria,Wyndham (C),HUMAN_OBSERVATION,1,2010-05-12,low
08de5086-a78b-4478-9f8a-d1e10bcb57ae,Victorian Biodiversity Atlas,Felis catus,Cat,-36.48791,147.92412,2020,6,26,Victoria,Towong (S),HUMAN_OBSERVATION,1,2020-06-26,low
08e64d5f-2293-4868-ae77-fb0ed5229846,Victorian Biodiversity Atlas,Felis catus,Cat,-37.04012,148.47625,1979,9,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1979-09-14,low
08e81b9c-6fd4-4644-9839-433494dd724b,Victorian Biodiversity Atlas,Felis catus,Cat,-36.63735,148.01436,2020,7,23,Victoria,Towong (S),HUMAN_OBSERVATION,1,2020-07-23,low
08ede4b1-f482-4141-b13c-c28d362f9909,Victorian Biodiversity Atlas,Felis catus,Cat,-36.90074,148.32983,2017,5,2,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-05-02,low
08f186da-2dd2-4695-9bfa-f0737848fb43,Victorian Biodiversity Atlas,Felis catus,Cat,-37.33141,148.32268,2011,5,12,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2011-05-12,low
08f7c1a3-7cdd-46bf-8a47-cf436a88844c,Victorian Biodiversity Atlas,Felis catus,Cat,-38.39692,145.29546,2021,7,5,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-05,low
090a5678-dc53-47a3-9106-c0c7927893a6,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0092,145.80594,2014,10,24,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2014-10-24,low
090c7caf-f1d8-405d-8e51-565a62a5df69,Victorian Biodiversity Atlas,Felis catus,Cat,-37.33383,148.83915,2016,10,27,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-10-27,low
0914130e-d983-4642-b8a4-1da0c129eed9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35146,142.6243,2020,8,7,Victoria,Ararat (RC),HUMAN_OBSERVATION,1,2020-08-07,low
0916d11e-0022-4d8c-b1b2-40278892a36e,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0559,147.56434,2012,10,30,Victoria,Wellington (S),HUMAN_OBSERVATION,1,2012-10-30,low
09233219-5837-453e-b354-25d39cd803d8,Victorian Biodiversity Atlas,Felis catus,Cat,-37.5513,145.749,2015,11,20,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2015-11-20,low
092c4158-8087-4554-af22-f44487b740ce,Victorian Biodiversity Atlas,Felis catus,Cat,-37.52649,148.3334,2016,12,16,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-12-16,low
092f5469-7fcd-4ae7-954e-87ec376e3e36,Victorian Biodiversity Atlas,Felis catus,Cat,-38.38088,145.31329,2019,3,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,4,2019-03-02,low
093958cd-509e-4923-9ce1-ba43f0aaef80,Victorian Biodiversity Atlas,Felis catus,Cat,-37.75526,148.66376,1990,11,9,Victoria,East Gippsland (S),HUMAN_OBSERVATION,2,1990-11-09,low
093dcc5d-ad52-4d2a-928d-930b4badfa76,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0195,141.09528,2022,10,14,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2022-10-14,low
093f1e90-8bd7-45ba-9082-c475ecbba7e3,Victorian Biodiversity Atlas,Felis catus,Cat,-38.44612,146.57461,2008,4,8,Victoria,Wellington (S),HUMAN_OBSERVATION,1,2008-04-08,low
0940c67f-a7a5-47d9-834d-41c003f4f87c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.20487,142.43042,2020,7,13,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-07-13,low
0961c6d0-fb8d-4e6c-a4c7-f96a1a40c32d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.37875,145.3137,2021,12,6,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-12-06,low
09624094-9e32-42fb-a720-aa9c4583cb38,Victorian Biodiversity Atlas,Felis catus,Cat,-37.69958,149.26226,2017,3,27,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-03-27,low
09635819-cdc6-422a-9d65-7c678aaf0668,Victorian Biodiversity Atlas,Felis catus,Cat,-37.365,145.83966,2021,2,1,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2021-02-01,low
09658848-16f1-43ce-9e5f-46259b942df5,Victorian Biodiversity Atlas,Felis catus,Cat,-36.99062,148.40172,2017,6,4,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-06-04,low
0968013f-959e-41ef-a5a9-bee0df956703,Victorian Biodiversity Atlas,Felis catus,Cat,-37.13467,146.54675,2022,11,8,Victoria,Mansfield (S),HUMAN_OBSERVATION,3,2022-11-08,low
096ed775-77a1-4b3a-9ad4-0a2f4756328e,Victorian Biodiversity Atlas,Felis catus,Cat,-38.41516,145.41799,1976,10,25,Victoria,,HUMAN_OBSERVATION,1,1976-10-25,low
